,label,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
116,angry,0.47174484,0.18316837,0.7422306,0.36412704,0.09769636,0.0,0.098749645,0.018392894,0.0,0.0237964,0.46420234,0.6500676,0.48169252,0.0,0.41124824,0.38918915,0.0890707,0.15720154,0.045020573,0.036637098
117,angry,0.4789396,0.28686526,0.5881081,0.5933522,0.1058876,0.0,0.22263432,0.24619003,0.0,0.21413931,0.34618506,0.26264647,0.24251401,1.0,0.15866639,0.009791501,0.99995756,0.8909172,0.06805267,0.07047499
118,angry,0.35756427,0.10452826,0.91861516,0.2955943,0.38533363,1.0,0.8164921,0.9274254,0.0,0.1507806,0.23534751,0.24639764,0.30048013,1.0,0.45084268,0.011635884,0.9997501,0.93365484,0.02672248,0.91326255
119,angry,0.3868877,0.09154343,0.8979184,0.27293482,0.6292916,1.0,0.709256,0.08829902,0.0,0.17426297,0.3505826,0.55732244,0.21477687,1.0,0.17411007,0.006051556,0.9999949,0.951622,0.027669962,0.7337615
120,angry,0.6200531,0.4987942,0.82149786,0.37817225,0.14729217,0.0,0.23939435,0.038409803,0.0,0.026006393,0.123384655,0.35471165,0.2658486,1.0,0.44129646,0.024919441,0.9998745,0.9647574,0.29320025,0.10842137
121,angry,0.49567527,0.12644751,0.9482475,0.26019415,0.41211435,1.0,0.78455794,0.8732382,1.0,0.10795211,0.32127917,0.43940693,0.25946128,1.0,0.41843173,0.013852824,0.9992029,0.78170764,0.20488155,0.80215037
122,angry,0.27059177,0.19206226,0.33747852,0.48881984,0.07406408,0.0,0.1147299,0.037108738,0.0,0.056920443,0.14231806,0.20209754,0.29116422,0.0,0.47580376,0.119679965,0.991778,0.6548483,0.3506632,0.0522628
123,angry,0.43346217,0.5338436,0.66101277,0.6904891,0.07208582,0.0,0.14280018,0.17401385,0.0,0.104460835,0.22427332,0.61684,0.3515009,1.0,0.58959717,0.03594185,0.99997604,0.9145347,0.18131271,0.0765283
124,angry,0.18784335,0.23899694,0.57650983,0.40386653,0.094427966,1.0,0.092576034,0.0040087453,0.0,0.018731937,0.1453334,0.22491015,0.44612333,0.0,0.38983434,0.03695386,0.99579585,0.54908246,0.062858075,0.06324877
125,angry,0.5357585,0.3280837,0.6886889,0.5028003,0.05106884,0.0,0.13891424,0.022950891,1.0,0.027823573,0.17221743,0.39846236,0.24872002,0.0,0.40453705,0.23137556,0.7591296,0.3369025,0.09383678,0.01596928
126,angry,0.45012468,0.26185757,0.49721897,0.5245615,0.10152331,0.0,0.1318551,0.008127057,0.0,0.20547944,0.15655428,0.17066886,0.28348523,1.0,0.36583114,0.014692426,0.9996673,0.9470955,0.16189192,0.022794021
127,angry,0.24010924,0.15405548,0.7179892,0.47601944,0.26235965,0.0,0.12586752,0.08979583,0.0,0.04678236,0.2866383,0.038202487,0.3120186,1.0,0.15020293,0.010821985,0.99896526,0.6744458,0.008620795,0.053540494
128,angry,0.7101848,0.41222617,0.433344,0.56701535,0.08343758,0.0,0.12419929,0.39476827,1.0,0.03751937,0.15595354,0.26095912,0.3804412,1.0,0.40325588,0.01559357,0.9971879,0.95548046,0.04590616,0.04642569
129,angry,0.3821977,0.24313007,0.41791075,0.48247668,0.2330097,1.0,0.28809977,0.14507411,1.0,0.12838599,0.19448066,0.4714534,0.40320802,0.0,0.32695332,0.1176109,0.9988299,0.5606751,0.051500265,0.09415165
130,angry,0.44171447,0.34286994,0.34312618,0.46208084,0.115535915,1.0,0.1457472,0.24455625,0.0,0.05040639,0.36592844,0.15844738,0.3061811,1.0,0.31442243,0.075977236,0.99701715,0.8022235,0.20897049,0.08563095
131,angry,0.3187915,0.3715418,0.7165832,0.40861544,0.22326846,0.0,0.16122271,0.06539838,0.0,0.03522409,0.11878195,0.2694238,0.20032293,1.0,0.2974439,0.009389326,0.99998736,0.93909544,0.3064748,0.107391074
132,angry,0.3870233,0.06927239,0.92424726,0.4591097,0.1511439,0.0,0.13268423,0.26974696,0.0,0.021842035,0.15892106,0.18400173,0.4322121,1.0,0.32590613,0.08871201,0.99633944,0.8223345,0.070832506,0.057760242
133,angry,0.43849438,0.2664405,0.9152582,0.3090905,0.3750595,1.0,0.6958634,0.85270053,0.0,0.43530455,0.22925311,0.30937922,0.19966687,1.0,0.3949819,0.007781,0.9999708,0.94357073,0.049792472,0.8667269
134,angry,0.4071411,0.36938807,0.82389396,0.38986328,0.21759461,0.0,0.31925112,0.87921983,0.0,0.053526644,0.085333504,0.06777234,0.3049597,1.0,0.3477833,0.014992437,0.99975914,0.8548561,0.08711969,0.34084532
135,angry,0.38229203,0.16660246,0.82318026,0.51458925,0.07678407,0.0,0.17729184,0.14321241,1.0,0.01575555,0.093103066,0.21990263,0.5259013,0.0,0.26930052,0.2242304,0.63870174,0.118027315,0.22048816,0.04247611
136,angry,0.5363986,0.20305134,0.86007965,0.30025136,0.28707168,1.0,0.30052277,0.99849,0.0,0.03387361,0.09075199,0.0974258,0.3547293,1.0,0.32524878,0.012656629,0.99953437,0.64162964,0.048752464,0.053627335
137,angry,0.40617162,0.112339236,0.881864,0.35944536,0.21912113,1.0,0.27296337,0.96873224,0.0,0.19501832,0.30968148,0.5189168,0.1982022,1.0,0.27061194,0.008622144,0.9999709,0.9242484,0.043790117,0.065227546
138,angry,0.5353727,0.15610571,0.68562496,0.46948114,0.08707377,0.0,0.14339255,0.016315231,0.0,0.014346151,0.1546457,0.11413104,0.46210068,0.0,0.55303,0.3645658,0.57129073,0.08443706,0.090353355,0.056035347
139,angry,0.41906136,0.38702875,0.72444993,0.37348297,0.08735363,0.0,0.13984452,0.5537164,0.0,0.028785052,0.36288512,0.8075636,0.635445,0.0,0.75677264,0.73310703,0.00340236,0.5539493,0.4262924,0.035271447
140,angry,0.3659999,0.3463802,0.38376427,0.5418326,0.14649118,0.0,0.15105939,0.00083953503,1.0,0.033788417,0.09044199,0.32167122,0.34415114,1.0,0.30300358,0.041022196,0.9992434,0.7301053,0.04198535,0.06686816
141,angry,0.40649703,0.14610715,0.73087466,0.5002524,0.10008687,0.0,0.11083685,0.045748644,0.0,0.017664129,0.1477355,0.16599444,0.41216496,0.0,0.35089087,0.03570372,0.9985287,0.7279153,0.036261767,0.032476228
142,angry,0.26912886,0.16473286,0.5455765,0.46488443,0.09487167,0.0,0.15235981,0.716145,1.0,0.03357407,0.26229987,0.1630468,0.2270162,1.0,0.24774742,0.0103006605,0.99998593,0.9653193,0.15944359,0.020243306
143,angry,0.6853961,0.14226824,0.6830143,0.39083046,0.1834095,1.0,0.13187602,0.0018938179,1.0,0.25838387,0.17025064,0.033041183,0.3391311,1.0,0.2826097,0.045274317,0.98216057,0.14972608,0.017759,0.049135067
144,angry,0.4834325,0.19364989,0.60836864,0.33133575,0.06600092,0.0,0.14847413,0.18886435,0.0,0.029210625,0.32748133,0.40665737,0.5379256,0.0,0.38211417,0.5723543,0.021857934,0.23684566,0.39923814,0.05248048
145,angry,0.70141983,0.40061715,0.8569225,0.22619346,0.33936167,0.0,0.21495113,0.8497736,0.0,0.2751742,0.14738737,0.370895,0.36755127,1.0,0.40072298,0.026740024,0.9994931,0.8691816,0.12535685,0.26878157
146,angry,0.37932578,0.17070879,0.7239475,0.45207655,0.1837115,0.0,0.2645566,0.03735811,0.0,0.06665902,0.16973229,0.22979333,0.21874276,1.0,0.4050815,0.0056590145,0.99998546,0.9341609,0.016192645,0.08778334
147,angry,0.41665813,0.2504846,0.39460552,0.38372025,0.19514708,0.0,0.1633611,0.18172498,0.0,0.09710455,0.10853159,0.37378487,0.34113678,1.0,0.21521135,0.02450522,0.99982613,0.88303125,0.046066307,0.14502974
148,angry,0.44785213,0.33525762,0.6509429,0.5747096,0.083671264,0.0,0.10468122,0.014695202,0.0,0.019799821,0.11951107,0.17713864,0.33008566,1.0,0.29722032,0.032515187,0.99292094,0.61297053,0.06037587,0.0472161
149,angry,0.2277867,0.21204723,0.79607266,0.38407376,0.2844965,0.0,0.1888854,0.0357778,1.0,0.0505951,0.1419842,0.24099955,0.28975624,1.0,0.20326313,0.015135526,0.9998909,0.84668666,0.034301277,0.23452017
150,angry,0.8123159,0.37786284,0.78044915,0.5615282,0.07517635,0.0,0.08886611,0.11665979,0.0,0.17374113,0.18819948,0.30356276,0.41307846,1.0,0.5186858,0.02271789,0.9998381,0.9765573,0.13375437,0.031256873
151,angry,0.7275189,0.3033412,0.8963744,0.26677468,0.5849184,1.0,0.6897988,0.3387692,0.0,0.14168443,0.07474204,0.43820083,0.25084648,1.0,0.13160178,0.0053581856,0.9999721,0.9351556,0.016710853,0.7477791
152,angry,0.5916869,0.14348362,0.7209598,0.50644046,0.18650775,0.0,0.14748329,0.11624475,0.0,0.09991565,0.08877737,0.088681675,0.4245553,1.0,0.51396257,0.07166253,0.9568101,0.41443685,0.07236811,0.075647764
153,angry,0.37645262,0.4347294,0.46605775,0.39841694,0.08061183,0.0,0.11830828,0.00202431,0.0,0.027315997,0.22552934,0.4373394,0.30575886,0.0,0.2559144,0.31629726,0.53797096,0.20623831,0.39244804,0.04529718
154,angry,0.22448257,0.15739939,0.5478348,0.49536535,0.15991302,0.0,0.12377995,0.5713406,0.0,0.049461376,0.1704368,0.23312314,0.2928348,1.0,0.53350335,0.032366958,0.9991916,0.79250604,0.07370903,0.027129
155,angry,0.40091988,0.38051432,0.2625295,0.43825036,0.052607507,0.0,0.13539395,0.03820073,0.0,0.0335414,0.45047468,0.13337538,0.3382921,0.0,0.31565374,0.19946998,0.053820364,0.2469216,0.38560554,0.039971463
156,angry,0.5493981,0.090433806,0.88259524,0.25426963,0.6158165,1.0,0.79476744,0.36073238,1.0,0.39724678,0.18453015,0.42387798,0.39116654,1.0,0.41157052,0.16102098,0.98518467,0.78000927,0.016548753,0.8495999
157,angry,0.36334172,0.16008297,0.71045357,0.26495302,0.1664786,1.0,0.4958669,0.19745845,1.0,0.06695514,0.27654842,0.3495166,0.34996858,1.0,0.339641,0.052276623,0.9993036,0.63892734,0.24766436,0.50220084
158,angry,0.42193544,0.20054297,0.6489382,0.43516374,0.15996996,0.0,0.13476476,0.06017925,0.0,0.08118859,0.15889259,0.24505498,0.38484856,1.0,0.30665484,0.03884579,0.9997621,0.5172309,0.046174247,0.10270577
159,angry,0.3214183,0.3657094,0.37006572,0.6177902,0.0750987,0.0,0.11224678,0.0176017,1.0,0.07304632,0.16642913,0.32682115,0.2703082,1.0,0.30957097,0.1335231,0.9930524,0.4977008,0.032584857,0.033616472
160,angry,0.696197,0.40950674,0.7404414,0.3839991,0.0766,0.0,0.114485696,0.0062298183,0.0,0.015715757,0.23954278,0.8246719,0.60475236,0.0,0.49942535,0.77327603,0.0046111173,0.059888225,0.56919754,0.045129158
161,angry,0.49395218,0.20858148,0.8350501,0.35817236,0.16063443,0.0,0.25854218,0.40527448,0.0,0.018767036,0.123178534,0.22657187,0.30072603,1.0,0.66369087,0.023877209,0.99928266,0.7495262,0.089892514,0.15446642
162,angry,0.4412867,0.14173281,0.87731254,0.4585013,0.22670992,0.0,0.1907358,0.9752103,0.0,0.0193296,0.100112915,0.1694925,0.22529759,1.0,0.38623086,0.032375988,0.9997712,0.8730886,0.008744665,0.068666816
163,angry,0.49068263,0.39962482,0.421048,0.4650355,0.117673755,0.0,0.11407906,0.035959776,1.0,0.07199622,0.06626107,0.6375727,0.6060945,1.0,0.56622654,0.1314401,0.9747849,0.7520679,0.17427912,0.05217091
164,angry,0.39297825,0.1512532,0.33092856,0.43118587,0.08797431,0.0,0.12947592,0.012439855,0.0,0.034170873,0.14703992,0.13426296,0.42494696,0.0,0.35400915,0.08732038,0.99634176,0.7981621,0.20438804,0.054272372
165,angry,0.3443875,0.22131708,0.3670238,0.4978004,0.11687966,0.0,0.1597526,0.70242864,1.0,0.108310975,0.16904499,0.22434455,0.24685605,1.0,0.29508597,0.011367398,0.99990845,0.9420018,0.17982641,0.021638492
166,angry,0.5000106,0.2743669,0.52854156,0.37418607,0.25100732,0.0,0.33219466,0.058626316,1.0,0.2517137,0.06632481,0.34955412,0.5157015,0.0,0.44917706,0.6003055,0.25586572,0.53740066,0.0258366,0.5402399
167,angry,0.48990464,0.29956272,0.33561906,0.71048146,0.0833316,0.0,0.16386256,0.045486815,0.0,0.015703576,0.2013858,0.41719007,0.5524328,0.0,0.38197035,0.12582894,0.96643406,0.24226803,0.03855661,0.05082625
168,angry,0.38462746,0.24485251,0.3449373,0.28778306,0.10435606,0.0,0.4274934,0.14824636,1.0,0.025413262,0.32724524,0.29290733,0.30206016,0.0,0.53309965,0.21064681,0.0092655355,0.12438035,0.31825396,0.5139145
169,angry,0.39971173,0.22319949,0.31962505,0.7304942,0.09134998,0.0,0.118315786,0.0005899863,1.0,0.028825307,0.103360504,0.10065796,0.47048426,0.0,0.19084811,0.04291185,0.897749,0.40415892,0.04197961,0.10140726
170,angry,0.4771233,0.34005305,0.5785046,0.38917568,0.19434302,0.0,0.19336471,0.18455349,0.0,0.04124811,0.13542604,0.15068588,0.19456063,1.0,0.28600448,0.0063659954,0.99946564,0.9200074,0.104765095,0.048882037
171,angry,0.3975156,0.39280558,0.7541354,0.23110111,0.39276782,0.0,0.4604435,0.8043634,0.0,0.40375206,0.32629874,0.57369316,0.31640434,1.0,0.5411591,0.022415627,0.9881528,0.8454813,0.041691616,0.77800715
172,angry,0.45218602,0.21932511,0.7754934,0.59757704,0.16682193,0.0,0.18157408,0.34675846,0.0,0.11518004,0.3910598,0.29546845,0.29612696,1.0,0.46103048,0.022805553,0.99976355,0.7999333,0.23161627,0.18237688
173,angry,0.28480226,0.112809606,0.5866703,0.3939702,0.24651918,0.0,0.21385357,0.9867796,1.0,0.13312958,0.2330548,0.11749359,0.24311553,1.0,0.43721646,0.019100808,0.9997764,0.9220865,0.116531104,0.08485274
174,angry,0.3333251,0.26596978,0.6136425,0.3815217,0.26121733,0.0,0.23401995,0.6360665,1.0,0.17328355,0.14173944,0.2380445,0.39864543,1.0,0.6503884,0.087299004,0.9996872,0.9313825,0.13412572,0.17027012
175,angry,0.3250981,0.107363835,0.86169434,0.23795576,0.23487572,1.0,0.6277386,0.063884586,1.0,0.044339277,0.4516841,0.78889304,0.5350901,0.0,0.71877146,0.6621283,0.045101203,0.03040956,0.3443505,0.52929825
176,angry,0.7381486,0.33493468,0.7208022,0.44442725,0.2841757,0.0,0.24429262,0.37035626,1.0,0.097093865,0.14384586,0.10539835,0.33852273,1.0,0.5037979,0.022526098,0.98805994,0.8091944,0.048888996,0.2899308
177,angry,0.57569504,0.26227218,0.65022916,0.34818348,0.07326248,0.0,0.20957352,0.052928638,1.0,0.029043166,0.19917256,0.5228034,0.352206,1.0,0.5245598,0.1321895,0.9784279,0.70158964,0.25008935,0.07581228
178,angry,0.5822454,0.17847969,0.3270704,0.5600275,0.046076503,0.0,0.1087408,0.04724367,0.0,0.048026327,0.17182845,0.43823588,0.39901155,0.0,0.4781078,0.42875054,0.9213906,0.6720888,0.2454876,0.036702022
179,disgust,0.3761379,0.170603,0.25066835,0.5061228,0.06888043,0.0,0.07256484,0.005609728,0.0,0.03528731,0.22672595,0.17521016,0.25221053,0.0,0.31116274,0.12068179,0.43433225,0.21867198,0.23209368,0.023016566
180,disgust,0.48400232,0.098836675,0.4950986,0.5139904,0.054181088,0.0,0.159081,0.06386722,0.0,0.024789697,0.09135168,0.3442635,0.28602248,0.0,0.49659136,0.014760817,0.95740724,0.5246072,0.13101317,0.049000256
181,disgust,0.5574241,0.16197821,0.80102336,0.35126227,0.078135476,0.0,0.15281779,0.102361955,1.0,0.013630327,0.09012407,0.09291689,0.47964132,0.0,0.24984702,0.39261803,0.23654595,0.08380447,0.07774218,0.06367879
182,disgust,0.4363477,0.18058178,0.7827646,0.34454823,0.10843099,0.0,0.10026458,0.5074727,0.0,0.01837086,0.10336102,0.122998245,0.5210174,1.0,0.3088962,0.06859188,0.99971,0.94899327,0.107932664,0.11154155
183,disgust,0.42331797,0.2215676,0.43959382,0.5466524,0.07326145,0.0,0.13743687,0.34105426,1.0,0.021296509,0.13498186,0.09801057,0.33617046,0.0,0.16908719,0.1283688,0.37655452,0.11552125,0.015303128,0.032075774
184,disgust,0.6052315,0.09593426,0.79027116,0.32477877,0.090324394,0.0,0.1970206,0.6736126,1.0,0.02789092,0.1733144,0.49066553,0.4038941,0.0,0.39597788,0.38924608,0.053032145,0.080948435,0.28777957,0.038761754
185,disgust,0.30717748,0.16838239,0.17363383,0.5476927,0.041772123,0.0,0.080578074,0.025314521,0.0,0.01675969,0.113511756,0.09615427,0.3568371,0.0,0.16049558,0.14128049,0.58547384,0.4264032,0.09481027,0.021816485
186,disgust,0.37650993,0.19426803,0.7672034,0.70171314,0.07110007,0.0,0.15290223,0.06404284,1.0,0.029523438,0.14739287,0.5919121,0.36669067,0.0,0.20520046,0.20229295,0.5397512,0.33851585,0.43014875,0.049114015
187,disgust,0.3940164,0.1331796,0.8925929,0.34463897,0.07843193,0.0,0.19733326,0.055176485,0.0,0.015238466,0.22851925,0.5313348,0.51860136,0.0,0.7506728,0.63958544,0.022141684,0.2130985,0.4527105,0.05453368
188,disgust,0.3280305,0.071101315,0.8036802,0.5926551,0.092115395,0.0,0.11921847,0.024542246,1.0,0.015180028,0.12378489,0.22639722,0.5252444,0.0,0.41789442,0.12693858,0.88573104,0.14964442,0.07263246,0.050352857
189,,0.72270584,0.26462045,0.6058013,0.24007161,0.39163938,1.0,0.7331667,0.91289645,1.0,0.18912126,0.40963066,0.45482025,0.40082514,1.0,0.6194537,0.0141540365,0.9996617,0.86021566,0.08971676,0.86051816
190,disgust,0.46213847,0.27360883,0.452585,0.7173419,0.10219725,0.0,0.193609,0.12037591,0.0,0.021299256,0.35340247,0.41907528,0.4945478,1.0,0.489538,0.2651626,0.7257707,0.5089768,0.16877992,0.08424683
191,disgust,0.31688333,0.19352335,0.3936024,0.6288372,0.041484497,0.0,0.12385657,0.017245857,0.0,0.027165452,0.28513986,0.1460915,0.3485831,0.0,0.15015455,0.09940179,0.99970466,0.4716992,0.085607566,0.036880948
192,disgust,0.3447085,0.22192632,0.2549332,0.5578076,0.05123642,0.0,0.11027998,0.0075811367,1.0,0.030053418,0.23077859,0.105631284,0.330117,0.0,0.2740051,0.31940326,0.3839161,0.37821108,0.16643654,0.027425282
193,disgust,0.36238986,0.22184202,0.36681354,0.3624445,0.047333244,0.0,0.113019116,0.0016708823,0.0,0.017277882,0.43940368,0.18556486,0.37825137,0.0,0.34386116,0.27753112,0.016755918,0.17215876,0.16616695,0.0519701
194,disgust,0.3753716,0.2576519,0.26015943,0.72565234,0.037119586,0.0,0.12602016,0.082691,1.0,0.015406415,0.07304595,0.1378695,0.24370056,0.0,0.15583672,0.1423627,0.7557318,0.077048935,0.08925841,0.09452722
195,disgust,0.43671697,0.31009665,0.18921608,0.46256378,0.18642907,0.0,0.12255273,0.008343342,1.0,0.096175164,0.3950941,0.5381658,0.3707516,0.0,0.3774412,0.15328206,0.46321884,0.15225601,0.32890338,0.028102335
196,disgust,0.501952,0.113727085,0.8869908,0.6204369,0.20112075,0.0,0.1543498,0.8123644,1.0,0.032621488,0.085264824,0.0992503,0.30357572,1.0,0.41333956,0.017517854,0.9995677,0.7762197,0.047697,0.09631396
197,disgust,0.39532924,0.21402869,0.30577525,0.68595093,0.071391,0.0,0.1603198,0.1860654,0.0,0.044667635,0.3090789,0.07117465,0.35417596,0.0,0.28620267,0.15018755,0.6700811,0.2360967,0.2593416,0.03986867
198,disgust,0.4603493,0.20604466,0.1390359,0.59465265,0.103590816,0.0,0.11980048,0.010760786,0.0,0.04583563,0.36093745,0.4533091,0.33192116,0.0,0.53156954,0.20768808,0.06346754,0.30122733,0.34690392,0.061093707
199,disgust,0.24166924,0.15540169,0.1263353,0.58176696,0.085587025,0.0,0.1496002,0.002319515,0.0,0.035729624,0.34705943,0.20575313,0.2616803,0.0,0.3995255,0.28892377,0.8060366,0.19486557,0.121922776,0.03840361
200,disgust,0.35240608,0.22426392,0.34908015,0.52814424,0.066298,0.0,0.16639043,0.0321375,0.0,0.027751679,0.26053807,0.2527889,0.29551694,0.0,0.31595784,0.22504292,0.4959427,0.1453049,0.21078587,0.037390593
201,disgust,0.34402475,0.21114287,0.5387941,0.40000793,0.044770177,0.0,0.12641427,0.001177468,0.0,0.016804466,0.13752632,0.09303189,0.30157584,0.0,0.23586313,0.13377747,0.19963875,0.20749767,0.15029408,0.027382934
202,disgust,0.28213707,0.23221685,0.3108588,0.38123292,0.056152485,0.0,0.12062765,0.0412423,0.0,0.028541159,0.11881267,0.24556056,0.31735092,0.0,0.19161259,0.06671601,0.46198994,0.16342694,0.22109357,0.042180426
203,disgust,0.3322754,0.08451091,0.76161194,0.36978617,0.107648596,1.0,0.14502189,0.087919675,1.0,0.01731578,0.2180416,0.4698976,0.48049882,0.0,0.5266512,0.3871047,0.80508083,0.08396672,0.14425148,0.06600843
204,disgust,0.34437907,0.33981308,0.4293401,0.4184908,0.050694622,0.0,0.10798628,0.009429842,0.0,0.01989355,0.11488471,0.45966518,0.35455596,0.0,0.26693702,0.10683989,0.9890942,0.3300061,0.068667226,0.0705849
205,disgust,0.42340678,0.2508369,0.9419281,0.24820308,0.10591706,0.0,0.2658568,0.35891166,0.0,0.035379983,0.54242814,0.63571316,0.6427527,0.0,0.6523475,0.7447414,0.0916779,0.41348442,0.5818609,0.0830761
206,disgust,0.360064,0.1384881,0.71186525,0.40947708,0.114459455,0.0,0.26617154,0.043770313,0.0,0.027420735,0.22589833,0.5974198,0.45179257,0.0,0.6366883,0.7206524,0.002645012,0.059989437,0.33075944,0.28172907
207,disgust,0.4048184,0.15057486,0.8514391,0.5722252,0.07370057,0.0,0.1595263,0.010381066,0.0,0.01565037,0.123196855,0.12326463,0.41363582,0.0,0.20586666,0.24407071,0.6481593,0.20603849,0.15131715,0.045047387
208,disgust,0.4163708,0.29124808,0.4290317,0.5441484,0.052578535,0.0,0.14190942,0.026417945,1.0,0.037130743,0.145993,0.31086186,0.273395,0.0,0.15017001,0.105428435,0.5112718,0.16674086,0.3548606,0.025602916
209,disgust,0.44145736,0.3632511,0.70682037,0.7444763,0.1393651,0.0,0.09973846,0.0447884,0.0,0.038267445,0.11166706,0.22407624,0.39003524,1.0,0.2854556,0.03994555,0.9954645,0.90884626,0.08758658,0.07624812
210,disgust,0.43508524,0.073830515,0.74618274,0.289495,0.076024406,0.0,0.70846283,0.009214654,1.0,0.0144953,0.21628512,0.27478057,0.3715427,0.0,0.28348532,0.28783107,0.9890444,0.47698426,0.0974436,0.5137774
211,disgust,0.4085148,0.20680341,0.25572288,0.5694193,0.09094778,0.0,0.13700204,0.3246976,0.0,0.030557496,0.32296073,0.3793548,0.24317597,0.0,0.25119913,0.119053885,0.4687734,0.17688853,0.081578165,0.054155506
212,disgust,0.2916791,0.30539513,0.73497397,0.65472114,0.09919443,0.0,0.10100637,0.48575938,0.0,0.023823144,0.18465568,0.3043669,0.33793157,1.0,0.4815288,0.07872441,0.99604166,0.65029734,0.16982679,0.025172288
213,disgust,0.6444677,0.32133308,0.5674179,0.384376,0.04234117,0.0,0.08974291,0.22501601,0.0,0.014807762,0.14930478,0.49149403,0.40548387,0.0,0.7198095,0.44849795,0.06863522,0.14367786,0.104393676,0.033461638
214,,0.47955137,0.41196558,0.2132683,0.3397579,0.18947786,1.0,0.273579,0.82958883,1.0,0.112155154,0.4325162,0.43776917,0.42187932,1.0,0.3986999,0.090536445,0.9631741,0.41357696,0.11302358,0.34108636
215,disgust,0.3004282,0.075127654,0.27335876,0.50942504,0.07407827,0.0,0.13656938,0.034529388,1.0,0.018641746,0.2426268,0.41346973,0.45236444,0.0,0.5094212,0.21412563,0.075337164,0.1214255,0.21072805,0.05365656
216,disgust,0.38672677,0.07727225,0.46745327,0.7226863,0.12552626,0.0,0.16023903,0.0008654605,1.0,0.017383115,0.05685972,0.2523852,0.38037086,1.0,0.23998658,0.018434742,0.99978584,0.5811103,0.021844419,0.07061121
217,,0.37302724,0.2167789,0.6336986,0.42839614,0.17100044,0.0,0.26830506,0.09326101,0.0,0.0462546,0.106715776,0.8041365,0.37374246,1.0,0.54881084,0.033202898,0.999897,0.8530401,0.13203251,0.10230854
